Station Name,Date (Local Standard Time),Air Temp. Min. (C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. ,Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Fine Fuel Moisture Code,Fine Fuel Moisture Code Source Flag,Fine Fuel Moisture Code Comment,Initial Spread Index,Initial Spread Index Source Flag,Initial Spread Index Comment
Jasper Warden,04-Jan-22,-28.6,ACTUAL,100,-25.3,ACTUAL,100,-26.7,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],12.9,AGGREGATED,100,324.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Jan-22,-36,ACTUAL,100,-24.4,ACTUAL,100,-29.8,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],3.6,AGGREGATED,100,359.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Jan-22,-36.2,ACTUAL,100,-20.6,ACTUAL,100,-27.4,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],2,AGGREGATED,100,150.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Jan-22,-22.3,ACTUAL,100,-18.5,ACTUAL,100,-20.7,AGGREGATED,100,4.7,AGGREGATED,using element [Precip. Weighing],7.6,AGGREGATED,100,332.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Jan-22,-31.5,ACTUAL,100,-12.1,ACTUAL,100,-20.3,AGGREGATED,100,1.2,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,119.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Jan-22,-12.1,ACTUAL,100,0.5,ACTUAL,100,-5.2,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,120.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Jan-22,-10.7,ACTUAL,100,3.6,ACTUAL,100,-4.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,102.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Jan-22,-1.4,ACTUAL,100,5.2,ACTUAL,100,1.1,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,100.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Jan-22,-4.3,ACTUAL,100,6.7,ACTUAL,100,1,AGGREGATED,100,1.7,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,115.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Jan-22,-2.9,ACTUAL,100,3.9,ACTUAL,100,0.8,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,90.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Jan-22,-3.5,ACTUAL,100,3,ACTUAL,100,-0.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,102.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Jan-22,-3.5,ACTUAL,100,6.5,ACTUAL,100,1.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,113.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Jan-22,-2.9,ACTUAL,100,5.1,ACTUAL,100,0.9,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],7.6,AGGREGATED,100,114.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Jan-22,-12.8,ACTUAL,100,8.4,ACTUAL,100,0.5,AGGREGATED,100,1,AGGREGATED,using element [Precip. Weighing],11.4,AGGREGATED,100,82.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Jan-22,-25,ACTUAL,100,-12.8,ACTUAL,100,-17.4,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],7.6,AGGREGATED,100,335.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Jan-22,-27.2,ACTUAL,100,-7.9,ACTUAL,100,-19.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,138.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Jan-22,-11,ACTUAL,100,2.5,ACTUAL,100,-2.2,AGGREGATED,100,1,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,116.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Jan-22,-3.8,ACTUAL,100,4.5,ACTUAL,100,1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.5,AGGREGATED,100,112,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Jan-22,0.3,ACTUAL,100,7.5,ACTUAL,100,3.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],10.2,AGGREGATED,100,116.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Jan-22,-3.3,ACTUAL,100,8,ACTUAL,100,0.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.9,AGGREGATED,100,132.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Jan-22,-4.6,ACTUAL,100,4.8,ACTUAL,100,-0.9,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],4.5,AGGREGATED,100,131.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Jan-22,-8.5,ACTUAL,100,4.6,ACTUAL,100,-3.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.8,AGGREGATED,100,130,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Jan-22,-9.9,ACTUAL,100,4.5,ACTUAL,100,-2.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,127.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Jan-22,-15.2,ACTUAL,100,0.8,ACTUAL,100,-8.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,120.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Jan-22,-14.9,ACTUAL,100,4.6,ACTUAL,100,-6.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,115.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Jan-22,-8.6,ACTUAL,100,3.5,ACTUAL,100,-2.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,109.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Jan-22,-3.1,ACTUAL,100,2.5,ACTUAL,100,-0.1,AGGREGATED,100,4.2,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,120.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Jan-22,-13.3,ACTUAL,100,-0.9,ACTUAL,100,-8.7,AGGREGATED,100,6.7,AGGREGATED,using element [Precip. Weighing],10.4,AGGREGATED,100,339.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Feb-22,-23.3,ACTUAL,100,-13.3,ACTUAL,100,-17.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],13.9,AGGREGATED,100,328.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Feb-22,-33.3,ACTUAL,100,-13.2,ACTUAL,100,-22.6,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,117.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Feb-22,-16.5,ACTUAL,100,-4.9,ACTUAL,100,-9.4,AGGREGATED,100,1.4,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,115.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Feb-22,-6.1,ACTUAL,100,2.8,ACTUAL,100,-1.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,108.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Feb-22,-3.6,ACTUAL,100,6.9,ACTUAL,100,2.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],10.5,AGGREGATED,100,138.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Feb-22,-0.6,ACTUAL,100,11.3,ACTUAL,100,4.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,101.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Feb-22,-1.7,ACTUAL,100,6.4,ACTUAL,100,2.5,AGGREGATED,100,2.8,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,118,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Feb-22,-1.9,ACTUAL,100,7.4,ACTUAL,100,2.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,111.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Feb-22,3.2,ACTUAL,100,8.8,ACTUAL,100,5.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.2,AGGREGATED,100,103.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Feb-22,-2.2,ACTUAL,100,11.3,ACTUAL,100,6.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],11.9,AGGREGATED,100,179.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Feb-22,-11.8,ACTUAL,100,5.6,ACTUAL,100,-2.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6,AGGREGATED,100,120.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Feb-22,-6.3,ACTUAL,100,7.2,ACTUAL,100,0.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,122.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Feb-22,0.3,ACTUAL,100,9.5,ACTUAL,100,3.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,114.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Feb-22,-2.1,ACTUAL,100,2.2,ACTUAL,100,-0.1,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,334.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Feb-22,-7.7,ACTUAL,100,2,ACTUAL,100,-2.1,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],3.5,AGGREGATED,100,89.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Feb-22,-7.1,ACTUAL,100,3.7,ACTUAL,100,-2.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,129.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Feb-22,-2.1,ACTUAL,100,7.2,ACTUAL,100,2.1,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,101.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Feb-22,-6.2,ACTUAL,100,5.8,ACTUAL,100,0.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.3,AGGREGATED,100,78.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Feb-22,-6.1,ACTUAL,100,6.5,ACTUAL,100,2.9,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],9.4,AGGREGATED,100,96.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Feb-22,-18,ACTUAL,100,-6.1,ACTUAL,100,-13.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],20.3,AGGREGATED,100,306.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Feb-22,-21.7,ACTUAL,100,-16.5,ACTUAL,100,-19.2,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],17,AGGREGATED,100,309.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Feb-22,-27.4,ACTUAL,100,-11.7,ACTUAL,100,-21,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,27.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Feb-22,-26.4,ACTUAL,100,-9.6,ACTUAL,100,-17.9,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],6,AGGREGATED,100,124.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Feb-22,-14,ACTUAL,100,-0.1,ACTUAL,100,-9.1,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],8,AGGREGATED,100,121.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Feb-22,-19.8,ACTUAL,100,1.7,ACTUAL,100,-9.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.9,AGGREGATED,100,130.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Feb-22,-16.3,ACTUAL,100,6,ACTUAL,100,-5.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,112.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Feb-22,-3.7,ACTUAL,100,4.3,ACTUAL,100,0.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,131,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Feb-22,-4.8,ACTUAL,100,6.8,ACTUAL,100,0.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4,AGGREGATED,100,120.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Mar-22,-1.4,ACTUAL,100,8.7,ACTUAL,100,2.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.5,AGGREGATED,100,118,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Mar-22,-3.3,ACTUAL,100,1.4,ACTUAL,100,-1.1,AGGREGATED,100,3.7,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,322.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Mar-22,-4.8,ACTUAL,100,0,ACTUAL,100,-2.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,320.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Mar-22,-7.1,ACTUAL,100,2.7,ACTUAL,100,-2,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,331.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Mar-22,-15.4,ACTUAL,100,3.6,ACTUAL,100,-5.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.6,AGGREGATED,100,125.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Mar-22,-13.9,ACTUAL,100,4.9,ACTUAL,100,-3.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,127.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Mar-22,-5.8,ACTUAL,100,1.9,ACTUAL,100,-0.2,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],12,AGGREGATED,100,316.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Mar-22,-16.4,ACTUAL,100,-3.1,ACTUAL,100,-9.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.8,AGGREGATED,100,287,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Mar-22,-20.2,ACTUAL,100,-3,ACTUAL,100,-11.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.3,AGGREGATED,100,111.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Mar-22,-14.7,ACTUAL,100,1.6,ACTUAL,100,-6.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,132.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Mar-22,-6.3,ACTUAL,100,3.6,ACTUAL,100,-1.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.6,AGGREGATED,100,123.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Mar-22,-4.7,ACTUAL,100,5.9,ACTUAL,100,0.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,133.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Mar-22,-5.7,ACTUAL,100,5,ACTUAL,100,-1.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,344.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Mar-22,-5.1,ACTUAL,100,8.3,ACTUAL,100,1.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,103.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Mar-22,-0.8,ACTUAL,100,7.3,ACTUAL,100,2.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,116.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Mar-22,-2,ACTUAL,100,7.5,ACTUAL,100,1.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,154,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Mar-22,-2.4,ACTUAL,100,7.7,ACTUAL,100,2.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,122.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Mar-22,-3.6,ACTUAL,100,8.9,ACTUAL,100,1.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,127.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Mar-22,-3.7,ACTUAL,100,10,ACTUAL,100,2.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,133.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Mar-22,-2.2,ACTUAL,100,4.9,ACTUAL,100,2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.7,AGGREGATED,100,146.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Mar-22,-3.1,ACTUAL,100,7.5,ACTUAL,100,2.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,115,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Mar-22,-1.8,ACTUAL,100,12.1,ACTUAL,100,5.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.8,AGGREGATED,100,121.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Mar-22,-0.2,ACTUAL,100,12.7,ACTUAL,100,5.6,AGGREGATED,100,5.4,AGGREGATED,using element [Precip. Weighing],9,AGGREGATED,100,94.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Mar-22,-4.6,ACTUAL,100,5.8,ACTUAL,100,0.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,138.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Mar-22,-7.6,ACTUAL,100,6.1,ACTUAL,100,-0.7,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],4.3,AGGREGATED,100,131.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
